Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Count_Children,Total_Value
PhD,Married,23626.0,84.0,3.0,3.0,1.0,3.0,5.0,0,53.0,1.0,43.0
Master,Together,46106.0,84.0,1.0,1.0,1.0,2.0,6.0,0,47.0,2.0,54.0
Graduation,Married,81168.0,84.0,1.0,6.0,4.0,7.0,3.0,0,58.0,0.0,1193.0
Graduation,Married,27244.0,84.0,2.0,2.0,2.0,2.0,7.0,0,44.0,1.0,101.0
Graduation,Together,26091.0,84.0,3.0,2.0,1.0,3.0,5.0,0,66.0,2.0,89.0
Graduation,Together,26091.0,84.0,3.0,2.0,1.0,3.0,5.0,0,66.0,2.0,89.0
Master,Married,43142.0,84.0,1.0,1.0,0.0,2.0,7.0,0,54.0,2.0,20.0
Graduation,Together,38232.0,84.0,4.0,3.0,1.0,3.0,5.0,0,52.0,2.0,122.0
Graduation,Married,92533.0,84.0,1.0,6.0,5.0,11.0,2.0,0,38.0,0.0,1131.0
Graduation,Widow,63285.0,84.0,1.0,6.0,5.0,13.0,3.0,0,78.0,0.0,1103.0
Graduation,Together,38946.0,84.0,2.0,3.0,1.0,6.0,5.0,0,68.0,1.0,257.0
Graduation,Together,38946.0,84.0,2.0,3.0,1.0,6.0,5.0,0,68.0,1.0,257.0
PhD,Married,40233.0,84.0,5.0,2.0,1.0,5.0,6.0,0,48.0,1.0,149.0
2n Cycle,Married,46831.0,84.0,2.0,1.0,2.0,2.0,4.0,0,54.0,2.0,78.0
Graduation,Together,67605.0,84.0,1.0,2.0,8.0,6.0,1.0,0,36.0,0.0,938.0
Master,Single,70379.0,84.0,3.0,6.0,3.0,13.0,4.0,0,47.0,1.0,860.0
2n Cycle,Divorced,77297.0,84.0,1.0,5.0,7.0,9.0,4.0,0,66.0,0.0,789.0
Graduation,Married,55759.0,84.0,5.0,10.0,3.0,8.0,8.0,0,61.0,1.0,854.0
Master,Single,58217.0,84.0,1.0,2.0,0.0,4.0,6.0,0,72.0,0.9504464285714286,103.0
Graduation,Together,51369.0,84.0,2.0,8.0,2.0,4.0,8.0,0,47.0,1.0,576.0
Graduation,Together,51369.0,84.0,2.0,8.0,2.0,4.0,8.0,0,47.0,1.0,576.0
Graduation,Single,91249.0,84.0,0.0,7.0,9.0,6.0,4.0,1,67.0,0.0,1676.0
2n Cycle,Together,52513.0,84.0,2.0,9.0,5.0,9.0,7.0,0,45.0,0.0,1149.0
Master,Married,44159.0,85.0,4.0,4.0,1.0,6.0,5.0,0,53.0,1.0,275.0
Graduation,Together,76081.0,85.0,1.0,4.0,5.0,4.0,2.0,0,61.0,0.0,1033.0
Graduation,Together,76081.0,85.0,1.0,4.0,5.0,4.0,2.0,0,61.0,0.0,1033.0
Graduation,Divorced,39996.0,85.0,1.0,1.0,0.0,2.0,6.0,0,49.0,2.0,15.0
PhD,Together,55012.0,85.0,6.0,8.0,2.0,9.0,5.0,0,50.0,1.0,660.0
Graduation,Single,77457.0,85.0,1.0,2.0,5.0,10.0,1.0,0,76.0,0.0,1157.0
Graduation,Single,80695.0,85.0,1.0,5.0,8.0,5.0,2.0,0,60.0,0.0,1918.0
Graduation,Married,71866.0,85.0,1.0,6.0,3.0,10.0,3.0,0,67.0,1.0,715.0
Master,Together,73450.0,85.0,1.0,7.0,8.0,11.0,3.0,0,41.0,0.0,1804.0
PhD,Divorced,55614.0,85.0,1.0,9.0,4.0,6.0,7.0,0,79.0,0.0,682.0
PhD,Married,52253.58839285714,85.0,0.0,0.0,0.0,0.0,0.0,0,74.0,0.0,8.0
2n Cycle,Together,30753.0,85.0,2.0,1.0,1.0,3.0,5.0,0,56.0,2.0,81.0
Master,Together,54603.0,85.0,6.0,4.0,2.0,4.0,7.0,0,67.0,2.0,227.0
Graduation,Together,22280.0,85.0,1.0,1.0,0.0,2.0,8.0,0,48.0,1.0,13.0
Master,Together,59385.0,85.0,2.0,3.0,1.0,4.0,5.0,0,72.0,2.0,185.0
Graduation,Married,76998.0,85.0,2.0,11.0,8.0,8.0,6.0,0,68.0,1.0,1910.0
Master,Together,80573.0,85.0,1.0,4.0,6.0,13.0,2.0,0,52.0,0.0,1564.0
Master,Together,80573.0,85.0,1.0,4.0,6.0,13.0,2.0,0,52.0,0.0,1564.0
Graduation,Married,24711.0,86.0,1.0,3.0,0.0,3.0,7.0,0,41.0,0.0,58.0
PhD,Married,38829.0,86.0,1.0,3.0,2.0,2.0,5.0,0,64.0,1.0,99.0
PhD,Single,71466.0,86.0,1.0,4.0,4.0,10.0,1.0,0,49.0,0.0,1230.0
Master,Together,28839.0,86.0,2.0,2.0,0.0,3.0,5.0,0,67.0,2.0,32.0
Graduation,Married,53790.0,86.0,3.0,7.0,2.0,8.0,6.0,0,72.0,2.0,542.0
Master,Widow,73705.0,86.0,2.0,9.0,6.0,8.0,5.0,0,72.0,2.0,1695.0
Graduation,Married,22448.0,86.0,3.0,2.0,1.0,3.0,3.0,0,41.0,1.0,55.0
Graduation,Divorced,12571.0,86.0,4.0,3.0,1.0,3.0,6.0,0,47.0,1.0,53.0
Master,Together,73113.0,86.0,1.0,3.0,4.0,7.0,2.0,0,63.0,0.0,1001.0
Graduation,Married,35765.0,86.0,2.0,2.0,0.0,4.0,6.0,0,33.0,1.0,75.0
PhD,Single,46734.0,86.0,4.0,3.0,2.0,3.0,6.0,0,57.0,0.9504464285714286,223.0
PhD,Together,66313.0,86.0,2.0,6.0,3.0,12.0,4.0,0,60.0,1.0,770.0
Master,Together,68148.0,86.0,1.0,4.0,4.0,6.0,2.0,0,66.0,0.0,1042.0
Graduation,Married,44393.0,86.0,2.0,1.0,0.0,4.0,4.0,0,58.0,2.0,60.0
PhD,Together,38197.0,86.0,1.0,1.0,0.0,3.0,5.0,0,37.0,1.0,40.0
PhD,Married,51012.0,86.0,1.0,4.0,1.0,4.0,6.0,0,77.0,0.0,209.0
PhD,Married,51012.0,86.0,1.0,4.0,1.0,4.0,6.0,0,77.0,0.0,209.0
Graduation,Together,13672.0,86.0,2.0,1.0,0.0,3.0,8.0,0,63.0,2.0,25.0
Graduation,Together,41452.0,86.0,1.0,1.0,0.0,2.0,7.0,0,70.0,2.0,16.0
Graduation,Married,42081.0,86.0,2.0,6.0,3.0,4.0,6.0,0,41.0,1.0,382.0
Basic,Single,14906.0,86.0,3.0,2.0,1.0,3.0,7.0,0,37.0,0.0,66.0
2n Cycle,Single,33812.0,86.0,2.0,2.0,1.0,3.0,6.0,0,38.0,1.0,133.0
Master,Single,46098.0,86.0,4.0,3.0,2.0,2.0,8.0,0,48.0,2.0,120.0
Master,Single,46098.0,86.0,4.0,3.0,2.0,2.0,8.0,0,48.0,2.0,120.0
Master,Single,46098.0,86.0,4.0,3.0,2.0,2.0,8.0,1,48.0,2.0,120.0
2n Cycle,Married,53230.0,86.0,4.0,5.0,2.0,12.0,5.0,0,67.0,1.0,732.0
Master,Together,88420.0,87.0,1.0,4.0,7.0,8.0,1.0,0,34.0,0.0,2069.0
2n Cycle,Single,39548.0,87.0,2.0,1.0,1.0,3.0,3.0,0,60.0,2.0,54.0
Graduation,Together,61278.0,87.0,2.0,3.0,1.0,4.0,6.0,0,70.0,1.0,165.0
Graduation,Single,81246.0,87.0,1.0,4.0,5.0,7.0,1.0,0,59.0,0.0,1379.0
Graduation,Widow,58330.0,87.0,1.0,6.0,4.0,13.0,4.0,0,48.0,1.0,1064.0
Graduation,Widow,58330.0,87.0,1.0,6.0,4.0,13.0,4.0,0,48.0,1.0,1064.0
Graduation,Together,65777.0,87.0,1.0,2.0,8.0,6.0,1.0,0,56.0,0.0,1146.0
2n Cycle,Married,70829.0,87.0,2.0,4.0,2.0,8.0,3.0,0,43.0,2.0,431.0
Master,Together,52917.0,87.0,1.0,2.0,4.0,8.0,1.0,0,50.0,0.0,985.0
Master,Single,59247.0,87.0,5.0,5.0,2.0,9.0,6.0,0,61.0,2.0,574.0
Graduation,Single,25930.0,87.0,1.0,1.0,0.0,2.0,7.0,0,56.0,2.0,15.0
Graduation,Together,54753.0,87.0,3.0,5.0,2.0,11.0,4.0,0,64.0,1.0,728.0
PhD,Together,28440.0,87.0,1.0,2.0,0.0,3.0,8.0,0,49.0,1.0,63.0
2n Cycle,Married,23559.0,87.0,3.0,3.0,0.0,3.0,7.0,0,50.0,1.0,79.0
Graduation,Divorced,62335.0,87.0,2.0,3.0,3.0,13.0,2.0,0,71.0,1.0,708.0
Graduation,Married,63777.0,87.0,2.325,11.0,1.0,6.0,8.0,0,44.0,2.0,653.0
Graduation,Married,59666.0,87.0,2.325,3.0,2.0,8.0,8.0,0,51.0,2.0,1027.0
Master,Married,50965.0,87.0,3.0,10.0,4.0,5.0,8.0,0,67.0,1.0,685.0
2n Cycle,Together,71488.0,87.0,2.0,3.0,4.0,7.0,1.0,0,58.0,0.0,559.0
Graduation,Single,72228.0,87.0,1.0,6.0,7.0,8.0,3.0,0,71.0,0.0,1250.0
PhD,Single,46231.0,87.0,4.0,6.0,1.0,4.0,9.0,0,70.0,0.9504464285714286,263.0
Graduation,Together,75702.0,87.0,1.0,10.0,5.0,13.0,6.0,0,49.0,1.0,1921.0
Graduation,Divorced,43300.0,87.0,3.0,4.0,0.0,4.0,8.0,1,52.0,1.0,180.0
Graduation,Married,78618.0,87.0,1.0,4.0,7.0,10.0,2.0,0,66.0,0.0,2153.0
Graduation,Together,52720.0,87.0,1.0,1.0,0.0,3.0,5.0,0,65.0,2.0,45.0
Graduation,Single,29760.0,87.0,4.0,3.0,1.0,4.0,8.0,0,38.0,1.0,165.0
Graduation,Single,29760.0,87.0,4.0,3.0,1.0,4.0,8.0,0,38.0,1.0,165.0
Graduation,Together,50127.0,88.0,1.0,5.0,1.0,6.0,6.0,0,61.0,1.0,320.0
Graduation,Together,29604.0,88.0,1.0,1.0,0.0,3.0,9.0,0,35.0,1.0,53.0
Graduation,Married,49413.0,88.0,2.0,4.0,2.0,5.0,5.0,0,71.0,1.0,304.0
Graduation,Married,51876.0,88.0,1.0,2.0,2.0,8.0,1.0,0,65.0,0.0,310.0
Graduation,Married,45837.0,88.0,5.0,6.0,2.0,5.0,7.0,0,49.0,2.0,373.0
PhD,Divorced,85696.0,88.0,1.0,4.0,6.0,9.0,1.0,1,61.0,0.0,1313.0
PhD,Divorced,85696.0,88.0,1.0,4.0,6.0,9.0,1.0,1,61.0,0.0,1313.0
Master,Divorced,59432.0,88.0,3.0,5.0,3.0,11.0,5.0,0,61.0,1.0,663.0
Graduation,Divorced,43185.0,88.0,2.0,9.0,3.0,6.0,8.0,0,72.0,1.0,637.0
PhD,Married,60631.0,88.0,5.0,9.0,2.0,8.0,7.0,0,48.0,2.0,661.0
Master,Married,20559.0,88.0,2.0,2.0,0.0,3.0,8.0,0,38.0,1.0,53.0
Master,Together,50898.0,88.0,2.325,6.0,2.0,12.0,5.0,0,67.0,2.0,859.0
Graduation,Married,73807.0,88.0,2.0,5.0,5.0,11.0,2.0,0,45.0,1.0,849.0
Master,Together,14661.0,88.0,1.0,1.0,0.0,3.0,6.0,0,67.0,0.0,26.0
Graduation,Together,36807.0,88.0,1.0,1.0,0.0,2.0,6.0,0,69.0,2.0,16.0
2n Cycle,Together,46772.0,88.0,6.0,11.0,8.0,5.0,8.0,0,48.0,1.0,1048.0
PhD,Together,81574.0,89.0,1.0,4.0,5.0,8.0,1.0,0,76.0,0.0,1798.0
Graduation,Married,30772.0,89.0,1.0,1.0,0.0,2.0,6.0,0,47.0,2.0,20.0
PhD,Married,46377.0,89.0,1.0,2.0,1.0,3.0,4.0,0,45.0,1.0,90.0
PhD,Married,78128.0,89.0,2.0,8.0,4.0,6.0,3.0,0,49.0,1.0,1264.0
PhD,Together,83443.0,89.0,1.0,6.0,10.0,5.0,2.0,0,51.0,0.0,1497.0
2n Cycle,Together,50523.0,89.0,2.0,2.0,0.0,4.0,6.0,0,63.0,2.0,91.0
Graduation,Together,47009.0,89.0,4.0,3.0,2.0,8.0,4.0,0,58.0,1.0,448.0
Master,Married,37054.0,89.0,2.0,1.0,0.0,3.0,7.0,0,56.0,2.0,25.0
PhD,Married,32011.0,89.0,3.0,2.0,1.0,4.0,7.0,0,52.0,1.0,122.0
2n Cycle,Together,82122.0,89.0,1.0,3.0,9.0,13.0,1.0,0,61.0,0.0,1382.0
Graduation,Divorced,70300.0,89.0,3.0,5.0,5.0,13.0,8.0,0,48.0,1.0,1596.0
Master,Together,21024.0,89.0,1.0,2.0,0.0,4.0,7.0,0,47.0,0.0,84.0
Graduation,Together,34916.0,89.0,4.0,5.0,1.0,3.0,9.0,0,55.0,2.0,231.0
Graduation,Together,27943.0,89.0,3.0,2.0,0.0,3.0,8.0,0,56.0,2.0,37.0
Master,Married,39791.0,89.0,2.0,3.0,1.0,4.0,7.0,0,52.0,1.0,174.0
PhD,Married,62745.0,89.0,3.0,7.0,8.0,11.0,5.0,0,58.0,1.0,1117.0
Graduation,Single,18589.0,89.0,2.0,2.0,1.0,3.0,7.0,0,54.0,0.0,75.0
Graduation,Together,85606.0,89.0,2.0,6.0,7.0,9.0,3.0,0,47.0,1.0,1956.0
Basic,Married,26997.0,89.0,2.0,4.0,2.0,5.0,7.0,0,72.0,0.0,434.0
Graduation,Single,82332.0,89.0,1.0,5.0,3.0,12.0,2.0,1,62.0,0.0,2006.0
PhD,Married,38853.0,90.0,2.0,2.0,0.0,3.0,7.0,0,53.0,2.0,45.0
Master,Divorced,27071.0,90.0,2.0,2.0,0.0,3.0,6.0,0,55.0,1.0,35.0
PhD,Single,90933.0,90.0,1.0,4.0,6.0,4.0,1.0,0,69.0,0.0,1685.0
PhD,Together,65814.0,90.0,3.0,8.0,2.0,10.0,5.0,0,57.0,1.0,747.0
PhD,Together,74250.0,90.0,1.0,2.0,2.6620535714285714,4.0,1.0,0,65.0,0.0,1158.0
Master,Married,33181.0,90.0,1.0,1.0,0.0,2.0,6.0,0,47.0,1.0,16.0
Master,Widow,45006.0,90.0,1.0,3.0,1.0,7.0,3.0,0,79.0,0.0,266.0
Master,Together,42315.0,90.0,3.0,1.0,4.0,4.0,3.0,0,65.0,1.0,270.0
PhD,Married,48699.0,90.0,1.0,1.0,0.0,3.0,5.0,0,73.0,2.0,40.0
Graduation,Married,59111.0,90.0,1.0,11.0,1.0,8.0,7.0,0,69.0,0.0,869.0
Graduation,Married,48726.0,90.0,3.0,3.0,2.0,4.0,6.0,0,68.0,1.0,242.0
Graduation,Divorced,37244.0,90.0,1.0,1.0,1.0,2.0,7.0,0,68.0,2.0,55.0
Graduation,Together,74854.0,90.0,2.325,2.0,5.0,5.0,5.0,0,53.0,0.9504464285714286,1562.0
PhD,Married,60896.0,90.0,3.0,9.0,10.0,4.0,6.0,1,59.0,1.0,1701.0
PhD,Married,67546.0,90.0,1.0,4.0,10.0,5.0,3.0,0,35.0,0.0,2126.0
PhD,Married,67546.0,90.0,1.0,4.0,10.0,5.0,3.0,0,35.0,0.0,2126.0
Graduation,Single,46923.0,90.0,3.0,5.0,1.0,7.0,7.0,0,36.0,1.0,369.0
Graduation,Married,38988.0,90.0,2.325,5.0,1.0,6.0,8.0,0,51.0,0.9504464285714286,348.0
2n Cycle,Divorced,49118.0,90.0,2.0,9.0,7.0,10.0,7.0,1,52.0,0.0,1229.0
PhD,Together,27683.0,90.0,4.0,6.0,2.0,4.0,8.0,0,45.0,1.0,351.0
PhD,Single,39190.0,91.0,2.0,2.0,1.0,4.0,5.0,0,49.0,1.0,133.0
Graduation,Divorced,56981.0,91.0,1.0,2.0,3.0,13.0,6.0,0,42.0,0.0,1241.0
Graduation,Married,23228.0,91.0,4.0,3.0,0.0,4.0,8.0,0,39.0,1.0,121.0
Graduation,Married,90000.0,91.0,1.0,4.0,8.0,5.0,1.0,0,39.0,0.0,1479.0
PhD,Married,55707.0,91.0,2.0,3.0,2.0,9.0,3.0,0,70.0,1.0,428.0
Graduation,Single,9255.0,91.0,1.0,1.0,1.0,2.0,8.0,0,34.0,1.0,22.0
PhD,Single,42997.0,91.0,1.0,1.0,0.0,2.0,7.0,0,46.0,2.0,15.0
Graduation,Together,71232.0,91.0,2.0,11.0,2.0,10.0,7.0,0,64.0,1.0,917.0
PhD,Married,57744.0,91.0,2.0,9.0,1.0,4.0,8.0,0,69.0,1.0,411.0
Master,Married,33585.0,91.0,1.0,2.0,0.0,4.0,4.0,0,57.0,1.0,122.0
2n Cycle,Married,46891.0,91.0,1.0,2.0,1.0,4.0,4.0,0,58.0,1.0,183.0
2n Cycle,Married,46891.0,91.0,1.0,2.0,1.0,4.0,4.0,0,58.0,1.0,183.0
Graduation,Married,50387.0,91.0,3.0,6.0,2.0,8.0,5.0,0,67.0,2.0,525.0
Graduation,Together,76653.0,91.0,1.0,4.0,7.0,11.0,2.0,0,54.0,0.0,2279.0
PhD,Together,76542.0,91.0,1.0,4.0,8.0,10.0,2.0,0,67.0,0.0,1483.0
Master,Married,76995.0,91.0,2.0,11.0,4.0,9.0,5.0,0,74.0,1.0,1782.0
Graduation,Married,38415.0,91.0,2.0,1.0,0.0,3.0,7.0,0,45.0,2.0,44.0
Graduation,Divorced,22304.0,91.0,1.0,1.0,0.0,2.0,8.0,0,67.0,0.0,18.0
Graduation,Single,75127.0,92.0,1.0,2.0,2.6620535714285714,5.0,1.0,0,71.0,0.0,833.0
Graduation,Single,75127.0,92.0,1.0,2.0,2.6620535714285714,5.0,1.0,0,71.0,0.0,833.0
Graduation,Married,39722.0,92.0,2.0,2.0,0.0,3.0,5.0,0,70.0,1.0,47.0
PhD,Single,7144.0,92.0,0.0,4.084821428571429,1.0,1.0,0.0,0,57.0,2.0,416.0
Graduation,Together,39771.0,92.0,1.0,2.0,0.0,3.0,4.0,0,46.0,1.0,50.0
Master,Divorced,42618.0,92.0,2.0,5.0,0.0,4.0,8.0,0,51.0,1.0,192.0
PhD,Together,51518.0,92.0,2.0,3.0,2.0,10.0,3.0,0,65.0,1.0,449.0
Graduation,Married,74716.0,92.0,2.0,7.0,3.0,5.0,4.0,0,51.0,1.0,860.0
Graduation,Single,33955.0,92.0,4.0,5.0,1.0,5.0,8.0,0,48.0,1.0,270.0
Master,Married,45736.0,92.0,5.0,7.0,1.0,6.0,7.0,0,69.0,1.0,437.0
Graduation,Single,31632.0,92.0,1.0,2.0,1.0,2.0,7.0,0,52.0,0.0,95.0
Graduation,Married,60093.0,92.0,2.0,7.0,2.0,10.0,6.0,0,49.0,1.0,735.0
Graduation,Single,30822.0,92.0,1.0,1.0,0.0,3.0,7.0,0,54.0,1.0,51.0
Graduation,Together,41728.0,92.0,1.0,2.0,0.0,2.0,10.0,0,55.0,1.0,55.0
Master,Married,80739.0,92.0,1.0,3.0,2.6620535714285714,9.0,1.0,0,65.0,0.0,1633.0
Graduation,Single,49767.0,92.0,1.0,5.0,4.0,8.0,4.0,0,32.0,0.0,692.0
Basic,Married,34445.0,92.0,6.0,11.0,2.0,8.0,9.0,0,42.0,0.0,839.0
Graduation,Widow,67046.0,92.0,2.0,4.0,5.0,4.0,2.0,0,72.0,1.0,993.0
Graduation,Married,73538.0,92.0,3.0,10.0,4.0,9.0,7.0,0,58.0,1.0,1658.0
Graduation,Married,80398.0,92.0,1.0,5.0,8.0,12.0,3.0,0,57.0,0.0,1597.0
Master,Married,52973.0,92.0,2.325,9.0,6.0,9.0,8.0,0,67.0,1.0,1152.0
Graduation,Married,38998.0,92.0,3.0,2.0,0.0,3.0,8.0,0,69.0,2.0,54.0
Graduation,Married,38998.0,92.0,3.0,2.0,0.0,3.0,8.0,0,69.0,2.0,54.0
2n Cycle,Together,26490.0,92.0,2.0,3.0,1.0,5.0,6.0,0,65.0,0.0,210.0
2n Cycle,Together,26490.0,92.0,2.0,3.0,1.0,5.0,6.0,0,65.0,0.0,210.0
2n Cycle,Married,23331.0,92.0,2.0,3.0,0.0,3.0,8.0,0,35.0,1.0,103.0
Graduation,Married,60544.0,92.0,4.0,5.0,1.0,5.0,6.0,0,62.0,2.0,289.0
Graduation,Married,60544.0,92.0,4.0,5.0,1.0,5.0,6.0,0,62.0,2.0,289.0
PhD,Together,49269.0,92.0,3.0,7.0,3.0,12.0,7.0,0,52.0,1.0,890.0
Graduation,Together,27203.0,92.0,2.0,1.0,1.0,2.0,8.0,0,73.0,2.0,64.0
2n Cycle,Together,45204.0,93.0,1.0,1.0,1.0,4.0,3.0,0,35.0,1.0,114.0
Graduation,Married,67023.0,93.0,1.0,3.0,7.0,13.0,2.0,0,45.0,0.0,906.0
Graduation,Married,77583.0,93.0,1.0,4.0,5.0,9.0,2.0,0,45.0,0.0,1149.0
Graduation,Married,76630.0,93.0,1.0,3.0,10.0,11.0,1.0,0,40.0,0.0,1003.0
Master,Married,47353.0,93.0,3.0,2.0,2.0,6.0,5.0,0,63.0,1.0,225.0
Graduation,Married,48920.0,93.0,3.0,6.0,2.0,5.0,7.0,0,59.0,2.0,347.0
PhD,Married,67472.0,93.0,2.0,4.0,2.0,7.0,3.0,0,76.0,1.0,414.0
Master,Married,64100.0,93.0,1.0,8.0,3.0,6.0,7.0,0,59.0,1.0,546.0
Graduation,Married,38872.0,93.0,2.0,3.0,0.0,3.0,8.0,0,35.0,1.0,91.0
Master,Single,72217.0,93.0,1.0,3.0,10.0,8.0,2.0,0,61.0,0.0,1573.0
Basic,Single,15038.0,93.0,2.0,2.0,1.0,2.0,9.0,0,36.0,1.0,80.0
Graduation,Married,13624.0,93.0,2.0,2.0,0.0,3.0,6.0,0,47.0,1.0,36.0
Graduation,Together,42554.0,93.0,2.0,2.0,0.0,3.0,4.0,0,45.0,2.0,41.0
Graduation,Married,71952.0,93.0,2.0,8.0,4.0,8.0,4.0,0,37.0,1.0,1443.0
Graduation,Married,71952.0,93.0,2.0,8.0,4.0,8.0,4.0,0,37.0,1.0,1443.0
2n Cycle,Married,78041.0,93.0,1.0,4.0,4.0,9.0,2.0,0,52.0,0.0,1319.0
Master,Single,63972.0,93.0,4.0,5.0,4.0,10.0,4.0,0,59.0,1.0,1269.0
Graduation,Married,52852.0,93.0,4.0,10.0,7.0,5.0,8.0,0,66.0,1.0,879.0
PhD,Married,62010.0,93.0,4.0,6.0,2.0,7.0,5.0,0,51.0,1.0,530.0
Master,Together,83151.0,93.0,1.0,5.0,9.0,4.0,3.0,0,63.0,0.0,747.0
Graduation,Married,77870.0,93.0,3.0,5.0,5.0,5.0,8.0,1,56.0,1.0,1815.0
Graduation,Together,46931.0,94.0,2.0,1.0,1.0,3.0,3.0,0,46.0,0.9504464285714286,78.0
Graduation,Single,85072.0,94.0,1.0,3.0,4.0,10.0,0.0,0,46.0,0.0,1423.0
Master,Married,73395.0,94.0,1.0,4.0,4.0,6.0,2.0,0,36.0,0.0,397.0
Graduation,Single,62307.0,94.0,1.0,4.0,0.0,4.0,5.0,0,71.0,1.0,160.0
PhD,Married,58293.0,94.0,5.0,5.0,3.0,6.0,5.0,0,42.0,1.0,422.0
Graduation,Together,47889.0,94.0,1.0,2.0,0.0,3.0,5.0,0,49.0,1.0,67.0
Basic,Together,24594.0,94.0,1.0,1.0,0.0,3.0,5.0,0,44.0,1.0,29.0
Basic,Together,24594.0,94.0,1.0,1.0,0.0,3.0,5.0,0,44.0,1.0,29.0
Master,Single,69882.0,94.0,1.0,3.0,7.0,9.0,1.0,0,58.0,0.0,1478.0
Graduation,Together,24221.0,94.0,1.0,1.0,1.0,3.0,4.0,0,64.0,0.0,55.0
Graduation,Single,22327.0,94.0,1.0,1.0,0.0,3.0,5.0,0,38.0,1.0,24.0
Master,Married,61923.0,94.0,1.0,2.0,1.0,4.0,3.0,0,62.0,2.0,126.0
Master,Single,35791.0,94.0,2.0,1.0,0.0,3.0,8.0,0,58.0,0.9504464285714286,35.0
Master,Single,35791.0,94.0,2.0,1.0,0.0,3.0,8.0,0,58.0,0.9504464285714286,35.0
Master,Single,91172.0,94.0,0.0,4.0,3.0,7.0,3.0,1,33.0,0.0,1092.0
Graduation,Married,35441.0,94.0,2.0,1.0,0.0,3.0,8.0,0,56.0,2.0,39.0
Graduation,Together,19656.0,94.0,3.0,2.0,1.0,3.0,7.0,0,53.0,1.0,84.0
Graduation,Married,7500.0,94.0,1.0,0.0,0.0,3.0,6.0,0,36.0,0.0,15.0
Graduation,Married,71626.0,94.0,1.0,5.0,5.0,8.0,3.0,0,44.0,0.0,1305.0
Graduation,Married,75330.0,94.0,4.0,10.0,3.0,12.0,6.0,0,46.0,2.0,1109.0
Master,Married,34529.0,94.0,2.0,2.0,2.0,3.0,7.0,0,47.0,1.0,162.0
Graduation,Single,48789.0,94.0,1.0,6.0,4.0,7.0,6.0,0,31.0,0.0,680.0
PhD,Divorced,34487.0,94.0,3.0,3.0,0.0,3.0,9.0,0,46.0,2.0,103.0
2n Cycle,Married,35688.0,94.0,2.325,4.0,1.0,4.0,8.0,0,50.0,0.9504464285714286,211.0
2n Cycle,Married,35688.0,94.0,2.325,4.0,1.0,4.0,8.0,0,50.0,0.9504464285714286,211.0
Graduation,Single,53700.0,94.0,4.0,5.0,5.0,8.0,5.0,0,71.0,1.0,694.0
Master,Single,73454.0,95.0,1.0,2.0,4.0,6.0,5.0,0,36.0,0.0,1651.0
Graduation,Married,71113.0,95.0,4.0,6.0,7.0,9.0,4.0,0,66.0,1.0,835.0
Graduation,Single,52720.0,95.0,3.0,6.0,1.0,5.0,7.0,0,68.0,1.0,450.0
Master,Married,31535.0,95.0,1.0,1.0,1.0,2.0,7.0,0,43.0,1.0,51.0
Graduation,Together,80812.0,95.0,1.0,4.0,8.0,5.0,2.0,0,70.0,0.0,1677.0
Graduation,Together,40479.0,95.0,1.0,0.0,0.0,3.0,4.0,0,41.0,1.0,15.0
Graduation,Married,29440.0,95.0,2.0,1.0,0.0,4.0,7.0,0,63.0,2.0,56.0
Graduation,Married,38508.0,95.0,6.0,7.0,2.0,5.0,8.0,0,37.0,1.0,443.0
Graduation,Married,69520.0,95.0,1.0,9.0,6.0,5.0,5.0,0,40.0,0.0,1455.0
Graduation,Single,18701.0,95.0,4.0,2.0,0.0,4.0,5.0,0,59.0,2.0,44.0
Graduation,Single,18701.0,95.0,4.0,2.0,0.0,4.0,5.0,0,59.0,2.0,44.0
Graduation,Divorced,69901.0,95.0,3.0,7.0,3.0,10.0,5.0,0,54.0,1.0,882.0
Graduation,Married,47703.0,95.0,4.0,6.0,3.0,8.0,5.0,0,70.0,1.0,655.0
Graduation,Single,86037.0,95.0,1.0,6.0,7.0,11.0,3.0,1,32.0,0.0,730.0
Graduation,Divorced,71847.0,95.0,0.0,6.0,7.0,9.0,3.0,0,45.0,0.0,1192.0
2n Cycle,Together,42033.0,95.0,1.0,1.0,0.0,2.0,7.0,0,52.0,2.0,25.0
Graduation,Divorced,51983.0,95.0,3.0,9.0,2.0,10.0,7.0,0,59.0,1.0,793.0
Graduation,Single,68655.0,95.0,1.0,4.0,5.0,11.0,3.0,0,35.0,0.0,1538.0
Graduation,Single,68655.0,95.0,1.0,4.0,5.0,11.0,3.0,0,35.0,0.0,1538.0
Graduation,Together,38285.0,96.0,1.0,0.0,0.0,3.0,2.0,0,64.0,0.9504464285714286,10.0
Master,Together,79419.0,96.0,1.0,4.0,6.0,4.0,2.0,0,53.0,0.0,1631.0
Graduation,Single,57338.0,96.0,2.0,4.0,1.0,5.0,5.0,0,48.0,1.0,237.0
Graduation,Married,42523.0,96.0,1.0,1.0,1.0,4.0,2.0,0,59.0,0.0,125.0
Graduation,Married,42523.0,96.0,1.0,1.0,1.0,4.0,2.0,0,59.0,0.0,125.0
Graduation,Married,31761.0,96.0,2.0,3.0,0.0,4.0,5.0,0,39.0,1.0,98.0
